"bus_rest.business_id" "bus_rest.stars" "bus_rest.longitude" "bus_rest.latitude" "bus_rest.state" "bus_rest.attributes.RestaurantsTakeOut" "bus_rest.attributes.RestaurantsReservations" "bus_rest.attributes.WiFi" "bus_rest.attributes.Caters"
"11555" "ncXQtqJT5Gk1QztwTrBrgw" 4 -111.9275444 33.5796797 "AZ" TRUE TRUE "free" TRUE
"11556" "DT35ycaAVzbq83vVGRCoIQ" 4 -111.757045 33.379618 "AZ" TRUE FALSE "free" TRUE
"11558" "bTGySRKZipOmjN27wuEVkw" 4 -78.9128674 43.8885267 "ON" TRUE FALSE "no" TRUE
"11560" "scVd-lmZCNZHK5W75-4sKQ" 4.5 -79.3767318882 43.6559443653 "ON" TRUE FALSE "no" TRUE
"11564" "6U5QlK84UmPUgoJAwAcL9Q" 3.5 -79.9908996 40.3783008 "PA" TRUE FALSE "free" TRUE
"11565" "Jwp4UFa93ENe-0REPo5hCQ" 4 -3.1906367324 55.9538098243 "EDH" FALSE TRUE "no" FALSE
"11567" "pQyPa2pdQSQCn5gjJW_BTw" 3.5 -79.4888972 43.6145459 "ON" TRUE FALSE "no" FALSE
"11569" "kIYJfoODzS2PA9VzFxo8DQ" 4.5 -115.242224112 36.2026400864 "NV" TRUE TRUE "no" TRUE
"11570" "nTvnZZkoCJiUiEO4r528iw" 4 -3.2072485099 55.9497922229 "EDH" FALSE TRUE "free" FALSE
"11571" "DwmAsemahJywywhuqv5J1Q" 4 -79.9551590459 40.4389524203 "PA" TRUE TRUE "no" TRUE
"11572" "JexI9opGP2n_Xv6IKnN0Bg" 2.5 -89.3929228 43.0735746 "WI" TRUE FALSE "no" FALSE
"11573" "86ljmJqOTTeV_htLQczfjQ" 3.5 -73.6265316 45.5456836 "QC" TRUE FALSE "no" FALSE
"11574" "Ly2ShApiomYZwKehwb7eRA" 4.5 -111.8867191 33.570469 "AZ" TRUE TRUE "no" FALSE
"11575" "3U__XOTBFptjhBeHrPGqrg" 4.5 -112.047807135 33.5258549805 "AZ" TRUE TRUE "free" TRUE
"11577" "jmVkdK74daUoD2_kfsCTyw" 3 -82.1149672 41.3983327 "OH" TRUE TRUE "free" FALSE
"11579" "gwMPq8E7MH8o5VETwvB_Sw" 4 -3.1707604 55.9748425 "EDH" TRUE TRUE "free" FALSE
"11581" "HgJGwePlWjhzOEL028pSig" 3 -111.9085823 33.3937812 "AZ" TRUE TRUE "no" FALSE
"11582" "FnZZzxaiW3j78AlAJ4OnFg" 4.5 -80.0150592 40.4523081 "PA" TRUE FALSE "no" TRUE
"11583" "W2oirddcBFMGAyDBUAcOGw" 4 -79.5362265 43.8298731 "ON" TRUE TRUE "no" TRUE
"11586" "ZfARN3QejrWsDJu3OtRdkg" 2.5 -80.0557015 40.4271652 "PA" TRUE FALSE "free" FALSE
"11591" "J38kYZWsoYpeXBZB37lnKQ" 3 -112.100334 33.6756251 "AZ" TRUE FALSE "free" FALSE
"11592" "MdxMiFVRKvYdbna9oUEPZg" 4 -79.3283003569 43.6596436799 "ON" TRUE FALSE "free" TRUE
"11594" "Tq032toLj_WQY3e7P3aQ8A" 3.5 -115.262992989 36.2713720671 "NV" TRUE FALSE "no" FALSE
"11596" "x60RbvQEFlvImnqzuBVk3Q" 4 -111.905555852 33.4329731472 "AZ" TRUE FALSE "free" FALSE
"11598" "TBU6laFXFzJTab7n7W_cVw" 3.5 -89.326424 43.0707675 "WI" TRUE FALSE "free" TRUE
"11599" "wD9eyPj-3lGMaoStImYBFg" 4 9.0128125 48.6836722 "BW" FALSE TRUE "free" FALSE
"11605" "xjn4s7PzMw-OrxLSXdc7KA" 2.5 -79.3161392212 43.8602771847 "ON" TRUE FALSE "no" FALSE
"11607" "07XD07hgSaC-yZeyKBXSrg" 4.5 -73.6249601 45.4973823 "QC" TRUE FALSE "paid" FALSE
"11608" "stPpU3S-OCLZOoxOwgJb4A" 3.5 -111.9671705 33.4214129644 "AZ" TRUE FALSE "free" TRUE
"11609" "VyKAy2Z2cm4CjcNoBZYhrg" 3.5 -79.7416964873 43.5908823963 "ON" TRUE TRUE "no" FALSE
"11611" "bShvndep-EC8qToFXM5ouw" 3.5 -112.1851805 33.6710222 "AZ" TRUE FALSE "no" TRUE
"11612" "D9JWLkHlBXDtweQaAyOCyg" 3.5 -79.2606531 43.7418904 "ON" TRUE FALSE "no" TRUE
"11613" "3p4M5be6uc1S78TO62gmOg" 4 -111.924918425 33.6234810428 "AZ" FALSE TRUE "free" TRUE
"11615" "JgRwtqicAcjktapynvirgg" 3.5 -81.5088681 41.131089 "OH" TRUE FALSE "no" FALSE
"11617" "3-Bm90nXNtwLFyDtlj9olQ" 4 -115.1423943 36.1421289 "NV" TRUE TRUE "no" TRUE
"11618" "sZf_KrF9ZLC7z4jiLGgVOw" 4 -111.9086062 33.3773276 "AZ" TRUE FALSE "no" FALSE
"11619" "nsk9aeB_N_g2eSvzUx8pvA" 4 9.017656 48.684586 "BW" TRUE TRUE "no" FALSE
"11621" "iO5bjeXWiu1mOqlevgV73Q" 4 -115.223389 36.126019 "NV" FALSE TRUE "no" FALSE
"11626" "A-KVm7iKLOe1X1yAQP13FA" 3.5 -79.3210701 43.6727367 "ON" TRUE TRUE "free" TRUE
"11627" "9vub2LM7Djy8P-LPumcLXA" 4.5 -112.0401017 33.4655422 "AZ" TRUE FALSE "no" FALSE
"11629" "X0PD4n6zjzlNRczqX4d1Ug" 4 -111.789252116 33.3647082996 "AZ" TRUE FALSE "no" TRUE
"11630" "cwr3rAT9uMVOU1CXGuOnCw" 3.5 -79.3734002 43.6478287 "ON" TRUE FALSE "free" TRUE
"11631" "Ug3Vx26eIrgUS5FJIPj-ng" 4 -89.2490386963 42.9265365601 "WI" TRUE TRUE "no" TRUE
"11632" "575BoZY8tDPcfSRcdsUNLw" 3 -80.0303278 40.4167567 "PA" TRUE FALSE "no" FALSE
"11635" "EIaUR1pUniXUnLUpx4kn0Q" 2.5 -111.7165095 33.6021968 "AZ" TRUE TRUE "free" TRUE
"11636" "0zoXYHq82haayMaV952jEQ" 4 -115.3062846 36.1148228 "NV" TRUE FALSE "free" TRUE
"11639" "3pGA9YGsDLRQ7HJLw5cwcQ" 4 -115.2112778 36.1256933 "NV" TRUE FALSE "no" TRUE
"11641" "x_eIYAOPCSM1BKvID2Vcbg" 3.5 -115.168629712 35.964660358 "NV" TRUE FALSE "no" FALSE
"11642" "I-4CIMvJy_M7U4EuCijxZw" 2 -79.4596064 43.6649315 "ON" TRUE TRUE "no" FALSE
"11645" "rcaPajgKOJC2vo_l3xa42A" 4 -115.1701939 36.1226902 "NV" FALSE TRUE "no" FALSE
"11646" "bCD3cSKBmFYh5pHTZHGLng" 3 -112.2698846 33.5525928 "AZ" TRUE TRUE "free" TRUE
"11649" "y7Js-07RF8d3N_AEtaw2VQ" 3 -115.140782 36.1694 "NV" FALSE FALSE "no" FALSE
"11651" "PXS-ptzCqz26yG-mfqUWGA" 3.5 -115.170021057 36.1253966874 "NV" TRUE FALSE "no" FALSE
"11652" "xthPwYusyF7mE2SO61lZTA" 4 -79.4088666 43.6439259 "ON" TRUE FALSE "no" FALSE
"11653" "P7j_K9baGxWPlInbjn0OOg" 4 -111.9791782 33.4045844 "AZ" TRUE FALSE "free" TRUE
"11654" "XQjcN_irExWzMmglH6Nc9Q" 3.5 -79.2425452 43.8785747 "ON" TRUE FALSE "free" FALSE
"11655" "gkeGCryFC7z2vlFSDdKH0g" 3.5 -80.0087207 40.5290659 "PA" TRUE FALSE "no" TRUE
"11659" "DLJCwHGtbAV31UQ1lnIjlw" 3.5 -115.301818 36.1449499 "NV" TRUE TRUE "free" TRUE
"11660" "679eSYC15Sc17TN9Djj8sg" 3 -115.177947256 36.0692145975 "NV" TRUE FALSE "free" FALSE
"11661" "QSGerT1enEKlvJnYkwthHQ" 2.5 -112.277876867 33.4630705155 "AZ" TRUE TRUE "free" TRUE
"11662" "_imnJaX4EG_BaoXMCyxFig" 1 -112.072761 33.3919383 "AZ" TRUE FALSE "free" FALSE
"11663" "dwAPMrdLwSn1KCsJzz_oLA" 2.5 -81.133374 35.225924 "NC" TRUE FALSE "free" TRUE
"11664" "uwDyxK92ae5kNjeZE8uCgA" 3.5 -111.903123905 33.4330592433 "AZ" TRUE TRUE "free" TRUE
"11666" "the19uDwR-41n8x861F7Hg" 4 -80.844567 35.202495 "NC" TRUE TRUE "free" FALSE
"11667" "G3qjKFza3XCwW7tFRjim8w" 3 -112.1568419 33.4511267 "AZ" TRUE FALSE "no" TRUE
"11669" "hHe1mFDxxrtejXHfiysJJg" 4 -115.285243605 36.1594276731 "NV" FALSE TRUE "no" FALSE
"11672" "YAWHQEPJxpfCwT8e0Urofg" 4 -73.6238401 45.4744548 "QC" FALSE TRUE "no" FALSE
"11673" "Nz44ccUso3nq5S2OlQHNlA" 4 -79.3021297 43.790011 "ON" TRUE FALSE "no" TRUE
"11675" "AtUtG-oQp1rkk6ZdYcfSzw" 3 -79.3065831128 43.8326563813 "ON" TRUE TRUE "free" FALSE
"11678" "s2s7K5_x-W6gbCvuhtI6lw" 3 -80.0044766914 40.4335540462 "PA" TRUE FALSE "free" FALSE
"11679" "yNsf85F-21wm1gLRZUg-KQ" 1.5 -81.9019791 41.4151487 "OH" TRUE FALSE "no" FALSE
"11680" "REWOzmARk5FVQFGjDyMvWA" 4 -73.5458327 45.5438876 "QC" TRUE TRUE "free" TRUE
"11681" "D_pwairtGGR0V_w2xx5XeA" 4 -80.0026876337 40.4439011587 "PA" TRUE TRUE "free" TRUE
"11682" "de2E6-wKURd0RLJaq8mrTg" 2.5 -81.8018722534 41.4345741272 "OH" TRUE FALSE "free" TRUE
"11683" "8kKTZ0TzLpuPbk8eNGBEGA" 3.5 -80.5991502 35.4468187 "NC" TRUE FALSE "no" FALSE
"11685" "2Xbu_vMtwx9yvSlMKJB8yQ" 4 -80.1799760119 40.5406440487 "PA" TRUE FALSE "no" FALSE
"11687" "WLzXQunB0L0H5VOqLEVbhQ" 2 -111.691818237 33.3299545447 "AZ" TRUE FALSE "no" FALSE
"11688" "C23tFHkw0QTsYTR7KBP5GQ" 4 9.1449310876 48.7740254317 "BW" TRUE TRUE "free" TRUE
"11689" "MVHGmZEwtKrXH11ySGweEw" 4 -111.757415 33.3042699 "AZ" TRUE TRUE "no" TRUE
"11692" "t2GtB-aiOzrNnuGxZV190g" 2 -79.3048792 43.6947165 "ON" TRUE FALSE "no" FALSE
"11696" "fZzgTEHDElm_R6gsYxmeBw" 4 -111.9624951 33.3633651 "AZ" TRUE FALSE "no" TRUE
"11697" "XxmziAeRqMKwsDjyyjVgeg" 4 -79.954216 40.454755 "PA" TRUE TRUE "no" TRUE
"11699" "nMl2QWpH3J0r0-rdjBSefA" 2.5 -81.1327466 35.2658915 "NC" TRUE FALSE "no" FALSE
"11701" "Tvw-7siA6FtCSwRikb5FVA" 3.5 -89.3065327726 43.0257076757 "WI" TRUE TRUE "free" TRUE
"11703" "4tmDq6jkFMQ3eac-BkF1jw" 3.5 -111.927558273 33.4969751367 "AZ" TRUE FALSE "free" TRUE
"11704" "wFfFPz8vunUrai0jPTNBcg" 2.5 -79.3118499 43.866672 "ON" FALSE TRUE "no" FALSE
"11705" "AA3gAf3qlH6GY9Uw06wUFg" 2.5 -115.180848204 36.2925070679 "NV" TRUE FALSE "no" FALSE
"11707" "LOrxnwNJgxHZ5xSPjAp4XQ" 2.5 -73.556211 45.499666 "QC" TRUE TRUE "free" TRUE
"11709" "kemSq9mBxmPaKHQrUXPJ_g" 4 -79.3817111 43.6485583 "ON" TRUE FALSE "no" TRUE
"11710" "GYmdm_Vy7sf9tji7WUcohg" 4 -79.0559305 43.8543716 "ON" TRUE TRUE "no" TRUE
"11711" "maBe6J_QSeYlAa1YNkAyVA" 4 -111.7224137 33.3068356 "AZ" TRUE FALSE "no" FALSE
"11714" "70JPF-UadLtgt8nUKpVwXA" 4.5 -81.3588546 41.6203875 "OH" TRUE FALSE "free" TRUE
"11715" "g2K86Bq8Dz-ikGn_yqpwQQ" 3.5 -115.154643 36.167252 "NV" TRUE FALSE "no" TRUE
"11716" "c2FlKmdvLZqISzMwNg4bgQ" 3.5 -80.84395 35.225394 "NC" TRUE FALSE "no" FALSE
"11717" "Q4VYrJr_UPixyLXSnA4O2g" 4 -79.4881324 43.6163384 "ON" TRUE TRUE "no" TRUE
"11719" "Qe8vFq-3HMld-ymBQLDnpg" 3 -79.450343689 43.8093668566 "ON" TRUE TRUE "no" TRUE
"11720" "0PlZmy62LZmy5mA2BE6znw" 3 -79.4069136 43.6564945 "ON" FALSE FALSE "free" FALSE
"11721" "Y6npOkrSk-pr9TqXIhzaEQ" 4.5 9.1630227 48.798592 "BW" TRUE TRUE "free" FALSE
"11722" "alhPi-m6Ir4id9eBV77rwQ" 3.5 9.1753052 48.7730659 "BW" TRUE TRUE "no" FALSE
"11724" "iuSq6jpt-r-7JxqXE5hK6g" 4 -111.979133606 33.7984809875 "AZ" TRUE TRUE "free" TRUE
"11725" "8hDnvOEgCkD6kizhPVz8iw" 4 -111.938652 33.833628 "AZ" TRUE TRUE "free" TRUE
"11731" "yKShDxZcD-9UtqvtZfdWqw" 3 -82.0183935 41.4587598 "OH" TRUE FALSE "no" TRUE
"11733" "EhGPj8iJDIdaHnWg9d5BgA" 3.5 -79.3810631 43.6392458 "ON" TRUE TRUE "no" TRUE
"11734" "pGEW5cBfU6NALBsONrUj7Q" 2 -89.3237141 43.0484512 "WI" TRUE FALSE "no" FALSE
"11737" "hGstBaUTRdrO1IcTLlRQlw" 4 -111.642224 33.3312297 "AZ" TRUE FALSE "no" TRUE
"11739" "q6Wa5iJwcuBxMpI2kZXUAQ" 2.5 -115.20870138 36.1587169377 "NV" TRUE FALSE "no" FALSE
"11742" "oMtdUzMdo5W5qrldiOGROg" 3.5 -111.9246225 33.6405179 "AZ" TRUE FALSE "free" FALSE
"11745" "uhb7nSskHRm5RFbGkGlGwQ" 4 -115.304025 36.1005463 "NV" TRUE TRUE "free" FALSE
"11746" "YfsNZho-s38tB9H30Umpqg" 3 -115.0382283 36.0631127 "NV" TRUE FALSE "no" TRUE
"11747" "-7EwIdxcRC5McO35DVfeSQ" 4 -79.3304513 43.8186558 "ON" TRUE TRUE "no" FALSE
"11749" "Vc736i4U68KH31qEfArj7A" 4 -80.8381266 35.2310245 "NC" TRUE FALSE "free" TRUE
"11750" "FI7RsrAxVdiDEuSKlYql1w" 4.5 -81.9906923 41.400813 "OH" TRUE TRUE "no" TRUE
"11753" "NJyTPOukXuLK8vabKw7nvA" 3 -79.3673529192 43.7912512099 "ON" TRUE TRUE "free" FALSE
"11754" "eN85fyOmq5f5WJCS0lJJPA" 3 -73.741279 45.361216 "QC" TRUE TRUE "no" FALSE
"11755" "mISfQv_it_TCXpFf4BFzaw" 4 -79.3848248 43.6659949 "ON" TRUE FALSE "free" FALSE
"11757" "DT4fIy4Zi6nG9PMcusbSew" 3.5 9.0030810036 48.6900689951 "BW" TRUE TRUE "no" FALSE
"11760" "6BcIG-1lnc58bxTlxQq17A" 2.5 -80.8835248425 35.1794734327 "NC" TRUE FALSE "no" FALSE
"11761" "JWhqCvKTs5vLwIrhrbgx7Q" 3 -115.1204204 36.2760519 "NV" TRUE FALSE "free" FALSE
"11765" "S1eha-aT5c7WMk7lDLsW0A" 3 -3.1916428 55.9473086 "EDH" TRUE FALSE "no" FALSE
"11767" "_bmLQ4kM3AAwlLZyuuRPgA" 2.5 -79.6967124939 43.6086123344 "ON" TRUE TRUE "no" FALSE
"11768" "tcfL9_Qe-12eX4rdmK_6XA" 3.5 -115.088176 36.021434 "NV" TRUE TRUE "free" TRUE
"11771" "trsKoo2b9-nMcXCKn8dlfQ" 4 -112.2023452 33.4813036 "AZ" TRUE FALSE "no" TRUE
"11772" "ubKOei4AIRMjNbXdK4OAEg" 2.5 -79.511992 43.7212592 "ON" TRUE FALSE "no" FALSE
"11773" "kWnxQuHCVq2lZGt-R2j6MA" 3.5 -80.8185878 35.2125537 "NC" TRUE FALSE "free" FALSE
"11774" "w2_nR3p2XMWTP0J8GA_v_A" 3.5 -81.350544 41.5836648 "OH" TRUE TRUE "no" TRUE
"11776" "GeGyqtD2uvJlC5Gf1bSQHw" 4.5 -111.875960603 33.3795421971 "AZ" TRUE FALSE "no" TRUE
"11777" "hkZh4tAa2oJ34i8hxej6Zg" 4 -79.3814224 43.6509626 "ON" FALSE TRUE "no" FALSE
"11779" "7_F6dA9xh2lydTtr1LCtIQ" 2.5 -115.2982929 36.1467314 "NV" TRUE FALSE "no" FALSE
"11780" "MwCai0x6GILtK4KkwufZig" 4 -115.2930234 36.1571926 "NV" TRUE TRUE "free" FALSE
"11781" "83cVpTJNyzv9lJ20vzBgdg" 4 -111.9958268 33.4940588 "AZ" TRUE FALSE "no" TRUE
"11786" "dEAk-gE-5Q95a7p91gNn8A" 4 -115.281096697 36.1144681157 "NV" TRUE TRUE "no" FALSE
"11789" "-BS4aZAQm9u41YnB9MUASA" 4.5 -115.280267162 36.1428613059 "NV" TRUE TRUE "free" TRUE
"11790" "31cOttU_tML5b6eLLXZfsQ" 4 -115.197803344 36.126900851 "NV" TRUE FALSE "free" FALSE
"11791" "v0byOL8VL6v6muGa1anxFA" 4.5 -115.262866 36.1432041 "NV" TRUE TRUE "free" TRUE
"11792" "h_-KUSA612pFEIGC_dCsKQ" 3 -115.287395518 36.1595776807 "NV" TRUE FALSE "no" TRUE
"11793" "sVGvJitbv14CrHbCSkNTTg" 4.5 -80.864091 35.204422 "NC" TRUE FALSE "free" TRUE
"11800" "6nnI3DfHn-DTd6tWnZu7Jg" 2.5 -80.69726 35.21064 "NC" TRUE FALSE "no" FALSE
"11801" "7tL3gIwVOrAfo8Ngei476A" 2.5 -79.6234921 43.6374826 "ON" FALSE TRUE "free" FALSE
"11802" "hySFMXFqyb7rNuxS8koNrQ" 1.5 -115.20777 36.00232 "NV" TRUE FALSE "no" FALSE
"11804" "8CcmHGUGlEEF2eNvS3ndMg" 4.5 -79.4069894 43.6566251 "ON" TRUE TRUE "free" TRUE
"11805" "N7rNUtn8YqlUWWsotIBAOw" 3.5 -81.7284421 41.3132962 "OH" TRUE FALSE "no" FALSE
"11808" "rwKSKNRKXVERaltnjVltEA" 3 -81.652752 41.468888 "OH" TRUE FALSE "no" FALSE
"11810" "N1LjEaUVBdaOki71VZHT_g" 3.5 -81.4376209 41.539412 "OH" TRUE FALSE "free" TRUE
"11812" "qQCsLGMncJp1xWUGnOKCQA" 4 -112.013455939 33.5834783394 "AZ" TRUE FALSE "free" TRUE
"11813" "nl_gkvVXtsIlhGE0sP0qFw" 2.5 -111.96524565 33.3481953214 "AZ" TRUE FALSE "no" FALSE
"11814" "Im49KBfHINebC0ptNz8srg" 4 -111.9058448 33.6718774 "AZ" TRUE TRUE "free" TRUE
"11815" "BfBl4TKaTrfrZY-yGSB1jQ" 3.5 -115.197296 36.172493 "NV" TRUE FALSE "no" FALSE
"11816" "NhMEvtG8TA6AnCLFC63v_A" 3 -115.0628743 36.0118753 "NV" TRUE TRUE "no" TRUE
"11819" "3pSUr_cdrphurO6m1HMP9A" 5 -115.1917692 36.1263711 "NV" TRUE TRUE "free" FALSE
"11822" "7aLkFEBnL1LJmQdcuaovuQ" 4 -81.9043700652 41.4165875685 "OH" FALSE FALSE "free" FALSE
"11823" "UsJYr7l0fOaQZG223BbpeA" 3 -111.8412086 33.3021309 "AZ" TRUE TRUE "free" FALSE
"11824" "fEzD4avBOz1NoGdKgFJKIQ" 3.5 -81.5091133118 41.1598280498 "OH" TRUE FALSE "no" FALSE
"11826" "0cf-w9PK5gLkBkitL3bdqw" 4 -112.3403146 33.4684234 "AZ" TRUE TRUE "no" TRUE
"11828" "nHtKNIr64Pl_91RzKoOvFw" 3.5 -81.1674529 35.253538 "NC" TRUE FALSE "no" TRUE
"11829" "ASxoWbHKUWBZLh2rWysLcw" 2.5 -115.2083613 36.0994039 "NV" TRUE TRUE "free" TRUE
"11832" "eAZqT24e0Pk8apWzy3RsAQ" 4 -80.880019 35.178768 "NC" TRUE FALSE "free" TRUE
"11833" "i_1ORltzRXvf9H2rvfS-Ag" 4.5 -79.9632725 40.3398488 "PA" TRUE FALSE "no" TRUE
"11835" "HQl28KMwrEKHqhFrrDqVNQ" 4 -81.8001448 41.4851918 "OH" TRUE TRUE "free" FALSE
"11837" "409qhf4RF0rlxcuaM576Qg" 2.5 -115.296839036 36.0940999462 "NV" TRUE FALSE "no" TRUE
"11838" "7XTGtaKjANmZqp2QtN_iPA" 3.5 -111.927003054 33.4633922818 "AZ" TRUE FALSE "free" FALSE
"11839" "XMEGoJVtQ6EgVox1yTsO8w" 3 -89.2994485795 43.1358953975 "WI" TRUE FALSE "no" FALSE
"11840" "lHEOAopruoZHHmwlGYyVjA" 3.5 -73.5577126 45.5422866 "QC" TRUE FALSE "no" FALSE
"11841" "XPLSNGSClW8gR5BTcvyOhQ" 3 -111.965239942 33.3194075729 "AZ" TRUE TRUE "no" TRUE
"11844" "pzLXZ0qeiRilQ3vM-gS1wg" 3 -89.5331933 42.989714 "WI" TRUE TRUE "no" TRUE
"11846" "EvWGuX0eqKcZvLRgtIFHZg" 4 -80.8062086 35.1717635 "NC" TRUE FALSE "free" FALSE
"11847" "aY8xiGLpTjIkz6FAJbCy7A" 3.5 -79.971327 40.428513 "PA" TRUE FALSE "free" TRUE
"11849" "sc9GaupuocNSScOm0J88aA" 4 -79.4291562 43.7181595 "ON" TRUE TRUE "free" TRUE
"11851" "oAznEqsk1Q14lbHMenE4vw" 1.5 -111.8395105 33.4355633 "AZ" TRUE FALSE "no" FALSE
"11852" "EVYGEs6vJwUPvapGPrKvfA" 2.5 -115.153606915 36.012855915 "NV" TRUE FALSE "free" FALSE
"11858" "xmeEyBVC5zN-FCX5qZviIQ" 3.5 -115.2085393 36.1424825 "NV" TRUE FALSE "no" TRUE
"11861" "9SNebKqP9jtwM7ebzsu3nA" 3 -112.1676335 33.4667388 "AZ" TRUE FALSE "no" TRUE
"11862" "BJwBqOe8poLbpaC3gyj6yQ" 3 -80.8467241 35.2233551 "NC" TRUE FALSE "free" FALSE
"11863" "8chcaZIRlP4p5anpzUB3FQ" 3.5 -115.2796896 36.1232761 "NV" TRUE TRUE "free" FALSE
"11864" "gOhiq0tL76I9bXMDWWsL5Q" 4 -79.610814 43.614331 "ON" TRUE FALSE "no" FALSE
"11867" "iob-hWxzVOsZxC5sh0EdHA" 3.5 -80.85607 35.348201 "NC" TRUE TRUE "free" TRUE
"11868" "5q3KXqawYgu5hd11mCXlVQ" 3 -112.3588235 33.4664613 "AZ" TRUE TRUE "free" TRUE
"11869" "56Ll9rqG2WxXj4X2pmlkHQ" 3.5 -115.2404774 36.1972326 "NV" TRUE FALSE "no" FALSE
"11870" "QKhAME4uxgrOn-Aq3OURUQ" 3 -81.689907471 41.4978078017 "OH" TRUE FALSE "free" TRUE
"11871" "b4LxjVnFdOCqRKxfweaTqw" 4.5 -81.7951881 41.4855287 "OH" TRUE TRUE "no" TRUE
"11872" "TINqpvaOjgVHiu4wgWZOhw" 4 -81.0241729 35.2911512 "NC" TRUE FALSE "free" TRUE
"11874" "jz4jg_OTw32IMr_sXFwj9Q" 3.5 -79.993323 40.5110851 "PA" TRUE TRUE "free" TRUE
"11875" "w0XjeV4WIUskQy8wwQf40w" 3.5 -115.298266 36.0789703 "NV" TRUE FALSE "free" FALSE
"11877" "Z2NIEKTVVP2nEmOF4jNxqQ" 4.5 -79.9253752 40.4578745 "PA" TRUE FALSE "free" TRUE
"11878" "T3FoYoEfmM2mn7Yeze9aTA" 3 -79.3879168 43.6682047 "ON" TRUE TRUE "no" FALSE
"11884" "5PwYiNSkeiwmrnyOBj5IMQ" 3 -111.7400121 33.3815112 "AZ" TRUE FALSE "no" FALSE
"11888" "omgv9mbqBa20oVMApbyaxA" 4.5 -81.3052359 41.68023 "OH" TRUE TRUE "free" TRUE
"11889" "auTNigMttjBBTj1MNxOeFQ" 4 -115.117112761 36.015472516 "NV" TRUE TRUE "free" TRUE
"11898" "LRG2U-tPfwnbBRQUYZfcjA" 4.5 -79.3445471 43.6671025 "ON" TRUE FALSE "free" FALSE
"11901" "e0kSnKyN5d5nJ4nwnkX3YQ" 4.5 -80.836737 35.2615418 "NC" TRUE FALSE "no" TRUE
"11903" "zy5UZvaG4iOLSbxuophtTQ" 3.5 -79.3831843 43.653226 "ON" TRUE FALSE "no" FALSE
"11907" "h4Q-uSoOIhMoIsOhat6l3A" 4 -115.259783083 36.1914358127 "NV" TRUE TRUE "free" TRUE
"11908" "IP-q2lMq654sboZLwzYaig" 3.5 -79.3656539734 43.6517181494 "ON" TRUE FALSE "free" TRUE
"11909" "WAWWO9PCDTDiXwkKdkw5yA" 4 -111.9081746 33.3916968 "AZ" FALSE TRUE "no" FALSE
"11913" "j1z3VKQ-TdlpSLQNdOL3jw" 4 -3.3790069 55.9227534 "EDH" FALSE TRUE "no" TRUE
"11917" "bc0JkwwJT_9qMx4AHcgYhQ" 4 -79.6173737 43.5803873 "ON" TRUE FALSE "no" TRUE
"11918" "htQgj-ANQpZGpIpkkrEmyQ" 4 -79.2613200646 43.879234073 "ON" TRUE TRUE "free" FALSE
"11919" "pup46G8qFBG8695RtbQNwA" 3 -111.977781531 33.3318275147 "AZ" TRUE TRUE "no" TRUE
"11920" "r5Ps1Ir6xzJRMLmCWiBXdg" 2 -115.2806722 36.1992722 "NV" TRUE FALSE "free" FALSE
"11921" "Q5NdlSc_XNYwxWhsC0KIrA" 3.5 -79.5177033 43.8537924 "ON" TRUE FALSE "no" TRUE
"11924" "vBNM4NEBuO66Hk5yO797eA" 4 -80.8087766 35.2042455 "NC" TRUE FALSE "no" FALSE
"11925" "xhIFWOW9MfwWzW4tUK-jdQ" 4.5 -80.1803478848 40.2676525645 "PA" TRUE FALSE "no" TRUE
"11926" "w0ZJzBv7PVq2B_JHZswwbA" 3.5 -73.5806444 45.4975546 "QC" TRUE TRUE "free" FALSE
"11927" "6-AoulGwzWsmUe2IEGq3EA" 3.5 -79.3761613 43.6706579 "ON" TRUE TRUE "no" TRUE
"11928" "SSg2JXBC-H3-9I_sWW6MQA" 4 -111.8153351 33.4363934 "AZ" TRUE FALSE "no" TRUE
"11929" "SXTEcNRfzOFwwI0nN4vsCw" 4 -73.5524526 45.5099721 "QC" TRUE FALSE "no" FALSE
"11931" "YzqV61exMv__mjobBV2g7g" 4 -79.9497600693 40.4625496053 "PA" TRUE TRUE "no" TRUE
"11932" "00pYR20Rbt8c1r86UNlBJg" 4 -79.9101652 40.4072651 "PA" TRUE TRUE "free" TRUE
"11933" "izJvc_MNAo7yngMEC03Mwg" 5 -79.917626 40.62078 "PA" TRUE FALSE "no" TRUE
"11936" "Uw-kIS3HTuAohfg0edQZ3Q" 3 -79.3434817648 43.6604177399 "ON" TRUE TRUE "free" TRUE
"11938" "hf18cVfzyJrsymisfi5mYA" 2.5 -79.2581928 43.7756724 "ON" TRUE TRUE "no" FALSE
"11939" "6FO2DTcN7zqFfl090zf12g" 3 -111.996875 33.43424 "AZ" TRUE FALSE "free" FALSE
"11941" "j7LCI60GYN1KxXRiy_LMkA" 2.5 -112.0096144 33.4804941 "AZ" TRUE FALSE "no" FALSE
"11942" "-Z358O0-8eH0sgSjKINvMA" 4 -79.4353349 43.6563311 "ON" TRUE FALSE "free" TRUE
"11943" "COgwFthJpS4We16W5Gf4lw" 4 -115.152417 36.144096 "NV" TRUE TRUE "free" FALSE
"11944" "PgaHjsWV3whvHF1CHU1rZg" 4 -81.8494969 41.4630338 "OH" TRUE TRUE "free" TRUE
